"idx","AID","address","lat","lon"
410,"A632641","11000 N Interstate Hwy 35 in Austin (TX)",-1.0,-1.0
411,"A632791","Austin (TX)",-1.0,-1.0
412,"A632791","709 Great Falls Dr in Travis (TX)",30.316146,-97.5284
413,"A633000","Austin (TX)",-1.0,-1.0
414,"A633362","2300 W North Loop Blvd in Austin (TX)",30.317925,-97.722724
415,"A633362","Austin (TX)",-1.0,-1.0
416,"A633363","2300 W North Loop Blvd in Austin (TX)",30.317925,-97.722724
417,"A633383","2303 Wagon Crossing Path in Austin (TX)",30.192097,-97.75583
418,"A633846","Whitsun Drive And Eskew in Austin (TX)",-1.0,-1.0
419,"A634033","Highway 183 And Great Hills Trail in Austin (TX)",-1.0,-1.0
420,"A634190","Mission Circle in Travis (TX)",-1.0,-1.0
421,"A634193","5001 Convict Hill Road in Austin (TX)",30.217078,-97.853445
422,"A634226","8500 Cameron Loop in Austin (TX)",30.194744,-97.831055
423,"A634672","17112 Rocky Ridge Road in Austin (TX)",-1.0,-1.0
424,"A634735","Austin (TX)",-1.0,-1.0
425,"A635072","415 East Mary Street in Austin (TX)",30.243945,-97.746632
426,"A635137","Stassney And S Pleasant Valley Road in Austin (TX)",-1.0,-1.0
427,"A635230","15507 Rock Creek Road in Austin (TX)",-1.0,-1.0
428,"A635231","15507 Rock Creek Road in Austin (TX)",-1.0,-1.0
429,"A635434","14611 Branding Iron Pass in Travis (TX)",30.374137,-97.929373
430,"A635698","4900 Fairview Drive in Austin (TX)",30.330547,-97.760136
431,"A635775","6002 Idlewood Cv in Austin (TX)",30.201851,-97.777729
432,"A635880","1406 Cool Shadow Dr in Austin (TX)",30.223318,-97.668332
433,"A635903","1009 Coronation Way in Travis (TX)",30.427329,-97.639012
434,"A635918","1212 W Ben White Apt 217 in Austin (TX)",-1.0,-1.0
435,"A635918","Williamson (TX)",-1.0,-1.0
436,"A636339","12030 North Lamar in Austin (TX)",30.369852,-97.687261
437,"A636339","11901 Swearingen Drive in Austin (TX)",30.394372,-97.693413
438,"A636500","739 W William Cannon Dr in Austin (TX)",30.197535,-97.789624
439,"A636820","6412 West Us 290 in Austin (TX)",-1.0,-1.0
440,"A636847","9219 Anderson Mill Road in Austin (TX)",30.450759,-97.782384
441,"A637288","8800 W Hwy 290 in Austin (TX)",-1.0,-1.0
442,"A637464","13802 Dois D Arc in Manor (TX)",-1.0,-1.0
443,"A638046","2503 East 2Nd Street in Austin (TX)",30.255016,-97.716098
444,"A638670","2907 West Ave in Austin (TX)",30.296987,-97.744644
445,"A638930","8310 Research Boulevard in Austin (TX)",30.356502,-97.716064
446,"A638953","1700 E Slaughter Ln in Austin (TX)",30.160183,-97.776592
447,"A639605","9219 Independence Loop in Austin (TX)",30.176493,-97.81174
448,"A639708","2100 East 3Rd Street in Austin (TX)",30.25806,-97.720833
449,"A639816","Springdale Road And Gonzalez Street in Austin (TX)",-1.0,-1.0
450,"A640185","1700 West Dittmar Rd in Austin (TX)",30.185761,-97.803542
451,"A640185","Austin (TX)",-1.0,-1.0
452,"A640185","Austin (TX)",-1.0,-1.0
453,"A640217","Austin (TX)",-1.0,-1.0
454,"A640246","1037 East 44Th Street in Austin (TX)",30.301315,-97.716896
455,"A640698","Austin (TX)",-1.0,-1.0
456,"A640778","7259 Wardman Dr in Travis (TX)",30.154823,-97.645715
457,"A641381","Austin (TX)",-1.0,-1.0
458,"A641382","Austin (TX)",-1.0,-1.0
459,"A642067","Austin (TX)",-1.0,-1.0
460,"A642067","Outside Jurisdiction",-1.0,-1.0
461,"A642142","4610 Spicewood Springs Road in Austin (TX)",30.371016,-97.756147
462,"A642242","Austin (TX)",-1.0,-1.0
463,"A642377","2105 Cindy Lane in Austin (TX)",30.419588,-97.695016
464,"A642528","10000 N Lamar in Austin (TX)",30.363794,-97.686826
465,"A642532","6101 Devonshire Cove in Austin (TX)",30.310384,-97.681006
466,"A642532","Austin (TX)",-1.0,-1.0
467,"A642692","1900 Barton Springs Rd in Austin (TX)",30.264878,-97.763684
468,"A642844","Austin (TX)",-1.0,-1.0
469,"A643015","Austin (TX)",-1.0,-1.0
470,"A643703","9200 North Plaza in Austin (TX)",30.354603,-97.685843
471,"A643703","2304 Waterway in Austin (TX)",-1.0,-1.0
472,"A643862","12825 Buenos Aires in Travis (TX)",30.167578,-97.623025
473,"A644128","Austin (TX)",-1.0,-1.0
474,"A644132","5803 Wellington Drive in Austin (TX)",30.310586,-97.687697
475,"A644349","Austin (TX)",-1.0,-1.0
476,"A644452","Austin (TX)",-1.0,-1.0
477,"A644663","Travis (TX)",-1.0,-1.0
478,"A645070","Rayburn Lane And Tower Trail in Austin (TX)",-1.0,-1.0
479,"A645487","4913 Hudson Bend in Travis (TX)",30.416808,-97.929628
480,"A645564","4603 Credo Lane in Travis (TX)",30.237821,-97.571155
481,"A645667","Travis (TX)",-1.0,-1.0
482,"A645971","8600 Manchaca in Austin (TX)",30.168146,-97.830607
483,"A646062","5900 Menchaca Road in Austin (TX)",30.149152,-97.833152
484,"A646062","4911 Manchaca Road in Austin (TX)",30.168146,-97.830607
485,"A646084","7500 Bluff Springs Road in Austin (TX)",30.177055,-97.770129
486,"A646296","7702 Cloudberry Circle in Austin (TX)",30.184994,-97.790248
487,"A646370","Shoal Creek Blvd And W 11 St in Austin (TX)",-1.0,-1.0
488,"A646455","515 East Slaughter Lane in Austin (TX)",30.163968,-97.779096
489,"A646547","13945 Us 183 Nb in Austin (TX)",-1.0,-1.0
490,"A646615","12827 Meehan Drive in Austin (TX)",30.417563,-97.686215
491,"A646712","Austin (TX)",-1.0,-1.0
492,"A646806","Byers Lane in Austin (TX)",-1.0,-1.0
493,"A646806","1432 Canon Yeomans Trail in Austin (TX)",30.157135,-97.828801
494,"A646990","5500 Icon Street in Austin (TX)",30.192687,-97.74434
495,"A647155","14400 Lemongrass Lane in Travis (TX)",30.416477,-97.635027
496,"A647333","South 1St Street And W St Elmo in Austin (TX)",-1.0,-1.0
497,"A647352","Fm 620 Rd And Four Point Rd in Austin (TX)",-1.0,-1.0
498,"A647848","Manor (TX)",-1.0,-1.0
499,"A647884","6318 Del Monte Rd in Austin (TX)",30.241499,-97.690948
500,"A647884","6318 Del Monte Road in Austin (TX)",30.241499,-97.690948
501,"A648029","Austin (TX)",-1.0,-1.0
502,"A648219","2312 Bitter Creek Drive in Austin (TX)",30.18326,-97.75956
503,"A648265","Austin (TX)",-1.0,-1.0
504,"A648406","15205 Wideleaf in Travis (TX)",30.257449,-97.576883
505,"A648430","Golden Flax Trail in Pflugerville (TX)",-1.0,-1.0
506,"A648493","7201 Levander Loop in Austin (TX)",30.25148,-97.690812
507,"A648544","William Cannon And Eberheart Lane in Austin (TX)",-1.0,-1.0
508,"A649004","Austin (TX)",-1.0,-1.0
509,"A649004","Austin (TX)",-1.0,-1.0
510,"A649432","7213 Nutria Run in Travis (TX)",30.15851,-97.732106
511,"A649595","Austin (TX)",-1.0,-1.0
512,"A650097","11901 Pavilion in Austin (TX)",30.424966,-97.754237
513,"A650098","20 North Interstate 35 in Austin (TX)",30.253646,-97.737482
514,"A650157","1156 West Cesar Chavez Street in Austin (TX)",30.269672,-97.759772
515,"A650194","13828 Field Spar Drive in Manor (TX)",-1.0,-1.0
516,"A650194","Travis (TX)",-1.0,-1.0
517,"A650409","Austin (TX)",-1.0,-1.0
518,"A650409","Austin (TX)",-1.0,-1.0
519,"A650532","Baylor Street At Parkway in Austin (TX)",-1.0,-1.0
520,"A650831","12034 Research Blvd in Austin (TX)",30.425271,-97.752875
521,"A650909","222 South Pleasant Valley Road in Austin (TX)",30.235255,-97.721823
522,"A651306","4434 Frontier Trl in Austin (TX)",30.231409,-97.795764
523,"A651994","Manor (TX)",-1.0,-1.0
524,"A652343","702 E 45Th Half in Austin (TX)",-1.0,-1.0
525,"A652493","8103 Dalmatian Lane in Austin (TX)",30.318967,-97.619451
526,"A652733","Springdale And Astor in Austin (TX)",-1.0,-1.0
527,"A652793","1156 West Cesar Chavez in Austin (TX)",30.269672,-97.759772
528,"A652862","Austin (TX)",-1.0,-1.0
529,"A653050","Pardoners Tale And in Austin (TX)",-1.0,-1.0
530,"A653050","18525 Great Hills in Austin (TX)",30.391595,-97.75777
531,"A653297","East Riverside Drive And Wickersham in Austin (TX)",-1.0,-1.0
532,"A653383","Austin (TX)",-1.0,-1.0
533,"A653383","Austin (TX)",-1.0,-1.0
534,"A653408","Windmill Ranch in Travis (TX)",-1.0,-1.0
535,"A653825","Howard Ln in Travis (TX)",-1.0,-1.0
536,"A653825","401 Wimberley Street in Williamson (TX)",30.554685,-97.554504
537,"A654600","Austin (TX)",-1.0,-1.0
538,"A654892","Manor (TX)",-1.0,-1.0
539,"A654946","2705 Mulford Cove in Austin (TX)",30.228076,-97.741911
540,"A655020","7215 Thannas Way in Austin (TX)",30.177978,-97.758687
541,"A655093","Manor (TX)",-1.0,-1.0
542,"A655122","43Rd And Ave A in Austin (TX)",-1.0,-1.0
543,"A655155","Austin (TX)",-1.0,-1.0
544,"A655219","Travis (TX)",-1.0,-1.0
545,"A655278","Austin (TX)",-1.0,-1.0
546,"A655627","South Congress in Austin (TX)",-1.0,-1.0
547,"A655643","7330 Bluff Springs in Austin (TX)",30.179525,-97.770261
548,"A655689","1107 Plymouth in Austin (TX)",30.356911,-97.709432
549,"A655838","Travis (TX)",-1.0,-1.0
550,"A656041","Manor (TX)",-1.0,-1.0
551,"A656153","814 Sawbuck Drive in Austin (TX)",30.433629,-97.657037
552,"A656693","Austin (TX)",-1.0,-1.0
553,"A656862","Austin (TX)",-1.0,-1.0
554,"A657077","4005 W Parmer Ln in Austin (TX)",30.424914,-97.715888
555,"A657146","Austin (TX)",-1.0,-1.0
556,"A657146","Outside Jurisdiction",-1.0,-1.0
557,"A657251","Austin (TX)",-1.0,-1.0
558,"A657392","Pollyanna Avenue And East Braker Lane in Austin (TX)",-1.0,-1.0
559,"A657452","6209 Tupelo Dr in Austin (TX)",30.163299,-97.744453
560,"A657527","5307 Presidio Road in Austin (TX)",30.205307,-97.764426
561,"A657651","8400 Furness Dr in Austin (TX)",30.343832,-97.68867
562,"A658124","460 Bastrop Highway in Austin (TX)",30.237552,-97.688752
563,"A658340","Austin (TX)",-1.0,-1.0
564,"A658390","Convict Hill Road And Brodie Lane in Austin (TX)",-1.0,-1.0
565,"A658450","Austin (TX)",-1.0,-1.0
566,"A658583","2907 West Ave in Austin (TX)",30.296987,-97.744644
567,"A658655","Blue Goose Road And Amaranth Lane in Austin (TX)",-1.0,-1.0
568,"A658733","Outside Jurisdiction",-1.0,-1.0
569,"A658733","Outside Jurisdiction",-1.0,-1.0
570,"A658733","Austin (TX)",-1.0,-1.0
571,"A658733","Austin (TX)",-1.0,-1.0
572,"A659285","Oltorf And Burleson in Austin (TX)",-1.0,-1.0
573,"A659412","Austin (TX)",-1.0,-1.0
574,"A659916","Bluff Springs Road And East William Cannon Drive in Austin (TX)",-1.0,-1.0
575,"A660279","Romney Road in Austin (TX)",-1.0,-1.0
576,"A660282","Manor (TX)",-1.0,-1.0
577,"A660294","4404 Sarasota Drive in Austin (TX)",30.211135,-97.847832
578,"A660391","Pedernales And East 6Th Street in Austin (TX)",-1.0,-1.0
579,"A660790","6825 Grey Cloud Drive in Austin (TX)",-1.0,-1.0
580,"A660946","110 Kimble in Austin (TX)",30.244324,-97.68583
581,"A661073","3208 Lynnbrook in Travis (TX)",30.16901,-97.844299
582,"A661215","2769 And Bullick Hollow Road in Austin (TX)",-1.0,-1.0
583,"A661638","600 Azie Morton Road in Austin (TX)",30.263889,-97.766365
584,"A661876","2302 East William Cannon Dr in Austin (TX)",30.186603,-97.758213
585,"A662101","909 Vargas in Austin (TX)",30.233027,-97.694176
586,"A662162","7500 S Pleasant Valley Rd in Austin (TX)",30.170394,-97.75387
587,"A662250","1411 Blakeney Ln in Austin (TX)",30.383552,-97.657344
588,"A662250","Dessau And E Braker Ln in Austin (TX)",-1.0,-1.0
589,"A662265","2511 Park Bend Dr in Austin (TX)",30.409319,-97.707879
590,"A662301","Austin (TX)",-1.0,-1.0
591,"A662443","Austin (TX)",-1.0,-1.0
592,"A662586","12030 North Lamar in Austin (TX)",30.369852,-97.687261
593,"A662586","11901 Swearingen Drive in Austin (TX)",30.394372,-97.693413
594,"A662791","South First Street And Alpine Road in Austin (TX)",-1.0,-1.0
595,"A662880","Austin (TX)",-1.0,-1.0
596,"A662921","Austin (TX)",-1.0,-1.0
597,"A663305","Austin (TX)",-1.0,-1.0
598,"A663416","12707 Pond Woods Dr in Austin (TX)",-1.0,-1.0
599,"A663537","Charlotte Street And Waterston Avenue in Austin (TX)",-1.0,-1.0
600,"A663598","1003 Ruth Avenue in Austin (TX)",30.335907,-97.723438
601,"A663602","3501 South First Street in Austin (TX)",-1.0,-1.0
602,"A663813","6813 Crystalbrook Dr in Austin (TX)",30.305163,-97.652588
603,"A664185","Manor (TX)",-1.0,-1.0
604,"A664413","Austin (TX)",-1.0,-1.0
605,"A664415","4424 S Mopac Expwy in Austin (TX)",30.241171,-97.817571
606,"A664415","Austin (TX)",-1.0,-1.0
607,"A664415","Austin (TX)",-1.0,-1.0
608,"A664416","4424 S Mopac Expwy in Austin (TX)",30.241171,-97.817571
609,"A664416","Austin (TX)",-1.0,-1.0
610,"A664416","18612 Great Falls Drive in Manor (TX)",-1.0,-1.0
611,"A664418","4424 S Mopac Expwy in Austin (TX)",30.241171,-97.817571
612,"A664418","Austin (TX)",-1.0,-1.0
613,"A664420","4424 S Mopac Expwy in Austin (TX)",30.241171,-97.817571
614,"A664420","Austin (TX)",-1.0,-1.0
615,"A664511","2321 Bitter Creek Drive in Austin (TX)",30.18266,-97.759266
616,"A664702","7201 Levander Loop in Austin (TX)",30.25148,-97.690812
617,"A664883","Travis (TX)",-1.0,-1.0
618,"A665012","Austin (TX)",-1.0,-1.0
619,"A665323","South Congress Avenue An West William Cannon Drive in Austin (TX)",-1.0,-1.0
620,"A665459","Austin (TX)",-1.0,-1.0
621,"A665625","11613 Hamilton Point Cir in Travis (TX)",30.337258,-97.55063
622,"A665625","Outside Jurisdiction",-1.0,-1.0
623,"A665625","Austin (TX)",-1.0,-1.0
624,"A665658","Hutchinson Drive And East 51St Street in Austin (TX)",-1.0,-1.0
625,"A665736","Austin (TX)",-1.0,-1.0
626,"A665850","301 Congress Avenue in Austin (TX)",30.265332,-97.743063
627,"A666538","Crystalbrook West in Austin (TX)",-1.0,-1.0
628,"A666551","Austin (TX)",-1.0,-1.0
629,"A666562","Blue Meadow And Bluff Springs Road in Austin (TX)",-1.0,-1.0
630,"A666562","1907 Espino Cove in Austin (TX)",30.181451,-97.769008
631,"A666562","Austin (TX)",-1.0,-1.0
632,"A666768","West Gate And William Cannon in Austin (TX)",-1.0,-1.0
633,"A666770","Austin (TX)",-1.0,-1.0
634,"A666893","Austin (TX)",-1.0,-1.0
635,"A666900","2327 Lavendale Ct in Austin (TX)",30.159047,-97.840397
636,"A667097","Outside Jurisdiction",-1.0,-1.0
637,"A667182","7103 Apperson in Travis (TX)",30.157727,-97.648869
638,"A667268","1608 West Avenue in Austin (TX)",30.280661,-97.746967
639,"A667505","16000 Fm 969 in Austin (TX)",30.285467,-97.664529
640,"A667860","183 And Burleson in Austin (TX)",-1.0,-1.0
641,"A667873","6906 Felix Avenue in Austin (TX)",30.236794,-97.699913
642,"A667894","5315 Ed Bluestein in Austin (TX)",30.291989,-97.662068
643,"A668142","5313 Indio Cove in Austin (TX)",30.222291,-97.804862
644,"A668200","Austin (TX)",-1.0,-1.0
645,"A668251","1525 Grand Avenue Parkway in Travis (TX)",30.456037,-97.657332
646,"A668332","Westgate And Willet Trail in Austin (TX)",-1.0,-1.0
647,"A668663","Austin (TX)",-1.0,-1.0
648,"A668664","1810 Adina Street in Austin (TX)",30.283113,-97.679806
649,"A668664","5004 Heflin Ln in Austin (TX)",30.284357,-97.679189
650,"A668664","Austin (TX)",-1.0,-1.0
651,"A668699","East Stassney Lane And Nuckols Crossing Road in Austin (TX)",-1.0,-1.0
652,"A668976","Austin (TX)",-1.0,-1.0
653,"A669057","9337 Notches Drive in Austin (TX)",30.184619,-97.835682
654,"A669057","9337 Notches Dr in Austin (TX)",30.184619,-97.835682
655,"A669057","9329 Notches Drive in Austin (TX)",30.184846,-97.835551
656,"A669407","N Lamar Blvd And Mlk Jr Blvd in Austin (TX)",-1.0,-1.0
657,"A669459","9000 Menchaca Rd in Austin (TX)",30.182455,-97.81936
658,"A669604","11203 Ranch Road 2222 in Travis (TX)",30.399504,-97.851519
659,"A669658","Austin (TX)",-1.0,-1.0
660,"A669927","6913 Point Dr in Travis (TX)",30.308709,-97.637036
661,"A670017","8315 Mckamy Dr in Travis (TX)",30.16996,-97.698838
662,"A670396","7701 Pitter Pat Ln in Austin (TX)",-1.0,-1.0
663,"A670407","3303 Serene Hills Dr in Travis (TX)",30.327196,-98.004849
664,"A670416","2317 South Pleasant Valley Drive in Austin (TX)",-1.0,-1.0
665,"A670722","Austin (TX)",-1.0,-1.0
666,"A670722","Austin (TX)",-1.0,-1.0
667,"A670830","Austin (TX)",-1.0,-1.0
668,"A670888","2777 East Highway 71 in Travis (TX)",30.210318,-97.651765
669,"A670937","2311 Rachael in Austin (TX)",30.177733,-97.828412
670,"A670937","6307 Cameron Road in Austin (TX)",30.320054,-97.695054
671,"A670937","6415 East 290 in Austin (TX)",-1.0,-1.0
672,"A670937","Airport Boulevard And Ih 35 in Austin (TX)",-1.0,-1.0
673,"A671119","Austin (TX)",-1.0,-1.0
674,"A671417","15308 Cadoz Drive in Austin (TX)",-1.0,-1.0
675,"A671512","Pack Saddle Pass And Ben White in Austin (TX)",-1.0,-1.0
676,"A671558","Redd Street And Merle Drive in Austin (TX)",-1.0,-1.0
677,"A671852","Turnstone in Austin (TX)",-1.0,-1.0
678,"A671860","Austin (TX)",-1.0,-1.0
679,"A671860","15705 Jacobson Road in Travis (TX)",30.127809,-97.602283
680,"A671885","12118 Walnut Park in Austin (TX)",30.392755,-97.676733
681,"A671885","Austin (TX)",-1.0,-1.0
682,"A671885","9100 Waterford Center Blvd in Austin (TX)",-1.0,-1.0
683,"A671885","9063 Research Blvd in Austin (TX)",30.374536,-97.727214
684,"A671900","Austin (TX)",-1.0,-1.0
685,"A671971","Austin (TX)",-1.0,-1.0
686,"A672088","1156 E Cesar Chavez in Austin (TX)",30.255896,-97.731707
687,"A672499","Bastrop Highway And Lyle Road in Austin (TX)",-1.0,-1.0
688,"A672602","2103 Tonto Lane in Austin (TX)",30.343668,-97.86377
689,"A672602","Austin (TX)",-1.0,-1.0
690,"A672673","Travis (TX)",-1.0,-1.0
691,"A672860","Sunderland in Austin (TX)",-1.0,-1.0
692,"A673318","7224 Northeast Dr in Austin (TX)",30.321614,-97.68009
693,"A673936","6855 East Highway 290 in Austin (TX)",30.320805,-97.687405
694,"A673963","Austin (TX)",-1.0,-1.0
695,"A674292","Yager Ln And Branston Dr in Austin (TX)",-1.0,-1.0
696,"A674501","Austin (TX)",-1.0,-1.0
697,"A674621","1001 Collinwood West Drive in Austin (TX)",30.367839,-97.668796
698,"A674694","Knool Pines Pass And Southwick Drive in Austin (TX)",-1.0,-1.0
699,"A674786","3200 Raging River Drive in Travis (TX)",30.451543,-97.68689
700,"A674917","6202 Laurel Valley Dr in Austin (TX)",30.35078,-97.759202
701,"A675058","7514 Heming Way in Austin (TX)",-1.0,-1.0
702,"A675336","5605 Springdale Road in Austin (TX)",30.299306,-97.673688
703,"A675336","Wellington And Rogge in Austin (TX)",-1.0,-1.0
704,"A675366","Austin (TX)",-1.0,-1.0
705,"A675370","S Congress And E Stassney in Austin (TX)",-1.0,-1.0
706,"A675395","10012 Channel Island Drive in Austin (TX)",30.152997,-97.783182
707,"A675536","Austin (TX)",-1.0,-1.0
708,"A675553","508 Arbor Lane in Austin (TX)",30.210546,-97.779311
709,"A675680","Austin (TX)",-1.0,-1.0
710,"A675816","2017 Singing Brook in Austin (TX)",30.303409,-97.690935
711,"A676329","Austin (TX)",-1.0,-1.0
712,"A676406","Austin (TX)",-1.0,-1.0
713,"A676602","Outside Jurisdiction",-1.0,-1.0
714,"A676602","Austin (TX)",-1.0,-1.0
715,"A676602","Outside Jurisdiction",-1.0,-1.0
716,"A676602","Austin (TX)",-1.0,-1.0
717,"A676663","6212 Crow Lane in Austin (TX)",30.197317,-97.772128
718,"A676733","13400 Rossello Drive in Austin (TX)",-1.0,-1.0
719,"A676894","4409 Teri Road in Austin (TX)",30.197474,-97.745763
720,"A677146","Parmer Lane in Austin (TX)",-1.0,-1.0
721,"A677852","8300 Bluff Springs in Austin (TX)",30.185989,-97.768282
722,"A677957","Austin (TX)",-1.0,-1.0
723,"A678068","10610 Morado Circle in Austin (TX)",30.40388,-97.752322
724,"A678068","Austin (TX)",-1.0,-1.0
725,"A678252","Outside Jurisdiction",-1.0,-1.0
726,"A678272","Austin (TX)",-1.0,-1.0
727,"A678719","Austin (TX)",-1.0,-1.0
728,"A678731","Bitterwood Drive in Austin (TX)",-1.0,-1.0
729,"A678731","5705 Berryline Way in Austin (TX)",30.278809,-97.62773
730,"A679130","1443 Coronado Hills in Austin (TX)",30.325749,-97.68482
731,"A679597","Austin (TX)",-1.0,-1.0
732,"A679708","Austin (TX)",-1.0,-1.0
733,"A679743","Austin (TX)",-1.0,-1.0
734,"A679959","411  Brazos in Austin (TX)",30.266294,-97.741836
735,"A680005","Dessau Road in Austin (TX)",-1.0,-1.0
736,"A680082","102 Oertli Ln in Austin (TX)",30.350102,-97.70111
737,"A680227","Austin (TX)",-1.0,-1.0
738,"A680227","2401 Apple Valley in Austin (TX)",30.138374,-97.790949
739,"A680437","Scenic Brook Drive in Austin (TX)",-1.0,-1.0
740,"A680607","8000 Maine Drive in Austin (TX)",30.357155,-97.711312
741,"A680889","124 W Anderson Lane in Austin (TX)",30.344704,-97.705244
742,"A680897","Stassney And William Cannon in Austin (TX)",-1.0,-1.0
743,"A680909","Travis (TX)",-1.0,-1.0
744,"A680949","1910 West Breaker Lane in Austin (TX)",-1.0,-1.0
745,"A681049","Austin (TX)",-1.0,-1.0
746,"A681049","4434 Frontier Trail in Austin (TX)",30.231409,-97.795764
747,"A681226","1825 South Ih 35 Frontage Road Nb in Austin (TX)",-1.0,-1.0
748,"A681226","110 East 2Nd Street in Austin (TX)",30.264673,-97.743795
749,"A681413","Austin (TX)",-1.0,-1.0
750,"A681506","Austin (TX)",-1.0,-1.0
751,"A681537","700 West Crestland Drive in Austin (TX)",30.341593,-97.714797
752,"A681583","Austin (TX)",-1.0,-1.0
753,"A681762","Austin (TX)",-1.0,-1.0
754,"A681873","Travis (TX)",-1.0,-1.0
755,"A681934","Cesar Chavez And Pleasant Valley in Austin (TX)",-1.0,-1.0
756,"A682044","Jakes Hill And Blarney Lane in Travis (TX)",-1.0,-1.0
757,"A682150","16419 Fm 969 Rd in Travis (TX)",30.247806,-97.58113
758,"A682386","Travis (TX)",-1.0,-1.0
759,"A682461","12609 Dessau Road in Austin (TX)",30.391433,-97.646232
760,"A682584","1612 Elmira Rd in Austin (TX)",30.283547,-97.686601
761,"A682730","7900 Tisdale in Austin (TX)",30.351227,-97.719139
762,"A683138","Austin (TX)",-1.0,-1.0
763,"A683275","Austin (TX)",-1.0,-1.0
764,"A683577","1612 Elmira Rd in Austin (TX)",30.283547,-97.686601
765,"A683600","8100 Anderson Mill Road in Austin (TX)",30.449169,-97.815453
766,"A683647","Manor (TX)",-1.0,-1.0
767,"A683831","2508 Riverside Dr in Austin (TX)",30.236591,-97.722148
768,"A683849","520 Montopolis Drive in Austin (TX)",30.239283,-97.694541
